time,event_type,bot_id,rack_id,stop_index,exit_id,leg_type,from_node,to_node,travel_start,travel_end,distance_m,n_turns,travel_time_s,queue_delay_s,service_start,service_end,release_time_s,n_os_stop,n_os,n_stops,trip_start,trip_end,trip_duration_s,travel_distance_total,travel_time_total,queue_time_total,release_time_total,cycle_time_total
732.0,travel_leg,BOT_22,RACK_100,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,648.5,732.0,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
732.25,return_leg,BOT_34,RACK_73,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,600.75,732.25,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
732.25,trip_completed,BOT_34,RACK_73,,,,,,,,,,,,,,,,1.0,1.0,465.0,732.25,267.25,201.00000000000006,261.25,0.0,6.0,267.25
736.25,exit_stop_service,BOT_17,RACK_95,1.0,EXIT_29,,,,,,,,,0.0,730.25,736.25,6.0,1.0,,,,,,,,,,
738.0,exit_stop_service,BOT_22,RACK_100,1.0,EXIT_26,,,,,,,,,0.0,732.0,738.0,6.0,1.0,,,,,,,,,,
741.75,return_leg,BOT_25,RACK_76,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,610.25,741.75,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
741.75,trip_completed,BOT_25,RACK_76,,,,,,,,,,,,,,,,1.0,1.0,474.5,741.75,267.25,201.00000000000006,261.25,0.0,6.0,267.25
743.0,travel_leg,BOT_11,RACK_105,1.0,EXIT_24,receiving_to_first_exit,receiving,EXIT_24,678.0,743.0,48.8,2.0,65.0,,,,,,,,,,,,,,,
748.625,return_leg,BOT_14,RACK_68,1.0,EXIT_18,last_exit_to_return,EXIT_18,return,602.125,748.625,112.39999999999996,3.0,146.49999999999994,,,,,,,,,,,,,,,
748.625,trip_completed,BOT_14,RACK_68,,,,,,,,,,,,,,,,1.0,1.0,454.5,748.625,294.125,222.49999999999994,288.1249999999999,0.0,6.0,294.125
749.0,exit_stop_service,BOT_11,RACK_105,1.0,EXIT_24,,,,,,,,,0.0,743.0,749.0,6.0,1.0,,,,,,,,,,
758.25,travel_leg,BOT_1,RACK_110,1.0,EXIT_21,receiving_to_first_exit,receiving,EXIT_21,721.0,758.25,26.599999999999994,2.0,37.24999999999999,,,,,,,,,,,,,,,
759.625,travel_leg,BOT_3,RACK_101,1.0,EXIT_13,receiving_to_first_exit,receiving,EXIT_13,653.0,759.625,82.1,2.0,106.62499999999999,,,,,,,,,,,,,,,
759.625,travel_leg,BOT_18,RACK_104,1.0,EXIT_11,receiving_to_first_exit,receiving,EXIT_11,667.0,759.625,70.9,2.0,92.625,,,,,,,,,,,,,,,
761.75,return_leg,BOT_5,RACK_88,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,658.0,761.75,78.2,3.0,103.75,,,,,,,,,,,,,,,
761.75,trip_completed,BOT_5,RACK_88,,,,,,,,,,,,,,,,1.0,1.0,550.0,761.75,211.75,156.60000000000002,205.75,0.0,6.0,211.75
764.25,exit_stop_service,BOT_1,RACK_110,1.0,EXIT_21,,,,,,,,,0.0,758.25,764.25,6.0,1.0,,,,,,,,,,
765.625,exit_stop_service,BOT_3,RACK_101,1.0,EXIT_13,,,,,,,,,0.0,759.625,765.625,6.0,1.0,,,,,,,,,,
765.625,exit_stop_service,BOT_18,RACK_104,1.0,EXIT_11,,,,,,,,,0.0,759.625,765.625,6.0,1.0,,,,,,,,,,
765.75,return_leg,BOT_15,RACK_89,1.0,EXIT_27,last_exit_to_return,EXIT_27,return,671.25,765.75,70.8,3.0,94.49999999999999,,,,,,,,,,,,,,,
765.75,trip_completed,BOT_15,RACK_89,,,,,,,,,,,,,,,,1.0,1.0,572.5,765.75,193.25,141.8,187.25,0.0,6.0,193.25
771.25,return_leg,BOT_8,RACK_92,1.0,EXIT_26,last_exit_to_return,EXIT_26,return,686.0,771.25,63.39999999999999,3.0,85.24999999999999,,,,,,,,,,,,,,,
771.25,trip_completed,BOT_8,RACK_92,,,,,,,,,,,,,,,,1.0,1.0,596.5,771.25,174.75,126.99999999999999,168.74999999999997,0.0,6.0,174.75
775.5,travel_leg,BOT_38,RACK_102,1.0,EXIT_30,receiving_to_first_exit,receiving,EXIT_30,655.0,775.5,93.20000000000002,2.0,120.50000000000001,,,,,,,,,,,,,,,
775.625,return_leg,BOT_23,RACK_81,1.0,EXIT_17,last_exit_to_return,EXIT_17,return,636.125,775.625,106.79999999999997,3.0,139.49999999999994,,,,,,,,,,,,,,,
775.625,trip_completed,BOT_23,RACK_81,,,,,,,,,,,,,,,,1.0,1.0,495.5,775.625,280.125,211.29999999999995,274.1249999999999,0.0,6.0,280.125
776.625,return_leg,BOT_29,RACK_99,1.0,EXIT_7,last_exit_to_return,EXIT_7,return,707.125,776.625,50.800000000000004,3.0,69.5,,,,,,,,,,,,,,,
776.625,trip_completed,BOT_29,RACK_99,,,,,,,,,,,,,,,,1.0,1.0,636.5,776.625,140.125,99.30000000000001,134.125,0.0,6.0,140.125
781.5,exit_stop_service,BOT_38,RACK_102,1.0,EXIT_30,,,,,,,,,0.0,775.5,781.5,6.0,1.0,,,,,,,,,,
786.0,travel_leg,BOT_26,RACK_103,1.0,EXIT_30,receiving_to_first_exit,receiving,EXIT_30,665.5,786.0,93.20000000000002,2.0,120.50000000000001,,,,,,,,,,,,,,,
792.0,exit_stop_service,BOT_26,RACK_103,1.0,EXIT_30,,,,,,,,,0.0,786.0,792.0,6.0,1.0,,,,,,,,,,
796.75,return_leg,BOT_13,RACK_86,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,665.25,796.75,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
796.75,trip_completed,BOT_13,RACK_86,,,,,,,,,,,,,,,,1.0,1.0,529.5,796.75,267.25,201.00000000000006,261.25,0.0,6.0,267.25
800.5,travel_leg,BOT_12,RACK_107,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,698.5,800.5,78.4,2.0,102.0,,,,,,,,,,,,,,,
803.25,return_leg,BOT_1,RACK_110,1.0,EXIT_21,last_exit_to_return,EXIT_21,return,764.25,803.25,26.4,3.0,38.99999999999999,,,,,,,,,,,,,,,
803.25,trip_completed,BOT_1,RACK_110,,,,,,,,,,,,,,,,1.0,1.0,721.0,803.25,82.25,52.99999999999999,76.24999999999999,0.0,6.0,82.25
805.5,travel_leg,BOT_6,RACK_115,1.0,EXIT_24,receiving_to_first_exit,receiving,EXIT_24,740.5,805.5,48.8,2.0,65.0,,,,,,,,,,,,,,,
806.125,return_leg,BOT_24,RACK_91,1.0,EXIT_12,last_exit_to_return,EXIT_12,return,701.625,806.125,78.8,3.0,104.49999999999999,,,,,,,,,,,,,,,
806.125,trip_completed,BOT_24,RACK_91,,,,,,,,,,,,,,,,1.0,1.0,596.0,806.125,210.125,155.3,204.125,0.0,6.0,210.125
806.5,exit_stop_service,BOT_12,RACK_107,1.0,EXIT_28,,,,,,,,,0.0,800.5,806.5,6.0,1.0,,,,,,,,,,
808.75,travel_leg,BOT_28,RACK_106,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,679.0,808.75,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
809.75,travel_leg,BOT_16,RACK_108,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,698.5,809.75,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
811.25,return_leg,BOT_21,RACK_98,1.0,EXIT_26,last_exit_to_return,EXIT_26,return,726.0,811.25,63.39999999999999,3.0,85.24999999999999,,,,,,,,,,,,,,,
811.25,trip_completed,BOT_21,RACK_98,,,,,,,,,,,,,,,,1.0,1.0,636.5,811.25,174.75,126.99999999999999,168.74999999999997,0.0,6.0,174.75
811.5,exit_stop_service,BOT_6,RACK_115,1.0,EXIT_24,,,,,,,,,0.0,805.5,811.5,6.0,1.0,,,,,,,,,,
813.25,return_leg,BOT_10,RACK_93,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,709.5,813.25,78.2,3.0,103.75,,,,,,,,,,,,,,,
813.25,trip_completed,BOT_10,RACK_93,,,,,,,,,,,,,,,,1.0,1.0,601.5,813.25,211.75,156.60000000000002,205.75,0.0,6.0,211.75
814.75,exit_stop_service,BOT_28,RACK_106,1.0,EXIT_31,,,,,,,,,0.0,808.75,814.75,6.0,1.0,,,,,,,,,,
815.75,return_leg,BOT_11,RACK_105,1.0,EXIT_24,last_exit_to_return,EXIT_24,return,749.0,815.75,48.599999999999994,3.0,66.75,,,,,,,,,,,,,,,
815.75,exit_stop_service,BOT_16,RACK_108,1.0,EXIT_29,,,,,,,,,0.0,809.75,815.75,6.0,1.0,,,,,,,,,,
815.75,trip_completed,BOT_11,RACK_105,,,,,,,,,,,,,,,,1.0,1.0,678.0,815.75,137.75,97.39999999999999,131.75,0.0,6.0,137.75
818.0,travel_leg,BOT_9,RACK_119,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,771.5,818.0,34.0,2.0,46.5,,,,,,,,,,,,,,,
822.75,return_leg,BOT_7,RACK_97,1.0,EXIT_27,last_exit_to_return,EXIT_27,return,728.25,822.75,70.8,3.0,94.49999999999999,,,,,,,,,,,,,,,
822.75,trip_completed,BOT_7,RACK_97,,,,,,,,,,,,,,,,1.0,1.0,629.5,822.75,193.25,141.8,187.25,0.0,6.0,193.25
823.25,return_leg,BOT_22,RACK_100,1.0,EXIT_26,last_exit_to_return,EXIT_26,return,738.0,823.25,63.39999999999999,3.0,85.24999999999999,,,,,,,,,,,,,,,
823.25,trip_completed,BOT_22,RACK_100,,,,,,,,,,,,,,,,1.0,1.0,648.5,823.25,174.75,126.99999999999999,168.74999999999997,0.0,6.0,174.75
823.75,travel_leg,BOT_27,RACK_109,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,712.5,823.75,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
824.0,exit_stop_service,BOT_9,RACK_119,1.0,EXIT_22,,,,,,,,,0.0,818.0,824.0,6.0,1.0,,,,,,,,,,
829.75,exit_stop_service,BOT_27,RACK_109,1.0,EXIT_29,,,,,,,,,0.0,823.75,829.75,6.0,1.0,,,,,,,,,,
832.75,travel_leg,BOT_20,RACK_111,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,721.5,832.75,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
834.25,travel_leg,BOT_19,RACK_112,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,723.0,834.25,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
838.75,exit_stop_service,BOT_20,RACK_111,1.0,EXIT_29,,,,,,,,,0.0,832.75,838.75,6.0,1.0,,,,,,,,,,
840.0,travel_leg,BOT_35,RACK_120,1.0,EXIT_24,receiving_to_first_exit,receiving,EXIT_24,775.0,840.0,48.8,2.0,65.0,,,,,,,,,,,,,,,
842.25,travel_leg,BOT_5,RACK_127,1.0,EXIT_21,receiving_to_first_exit,receiving,EXIT_21,805.0,842.25,26.599999999999994,2.0,37.24999999999999,,,,,,,,,,,,,,,
844.75,exit_stop_service,BOT_19,RACK_112,1.0,EXIT_29,,,,,,,,,4.5,838.75,844.75,6.0,1.0,,,,,,,,,,
845.625,travel_leg,BOT_23,RACK_130,1.0,EXIT_1,receiving_to_first_exit,receiving,EXIT_1,823.0,845.625,14.899999999999999,2.0,22.624999999999996,,,,,,,,,,,,,,,
846.0,exit_stop_service,BOT_35,RACK_120,1.0,EXIT_24,,,,,,,,,0.0,840.0,846.0,6.0,1.0,,,,,,,,,,
848.0,travel_leg,BOT_14,RACK_126,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,801.5,848.0,34.0,2.0,46.5,,,,,,,,,,,,,,,
848.25,exit_stop_service,BOT_5,RACK_127,1.0,EXIT_21,,,,,,,,,0.0,842.25,848.25,6.0,1.0,,,,,,,,,,
849.25,return_leg,BOT_17,RACK_95,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,736.25,849.25,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
849.25,trip_completed,BOT_17,RACK_95,,,,,,,,,,,,,,,,1.0,1.0,619.0,849.25,230.25,171.40000000000003,224.25,0.0,6.0,230.25
849.625,travel_leg,BOT_36,RACK_113,1.0,EXIT_15,receiving_to_first_exit,receiving,EXIT_15,729.0,849.625,93.29999999999998,2.0,120.62499999999997,,,,,,,,,,,,,,,
851.625,exit_stop_service,BOT_23,RACK_130,1.0,EXIT_1,,,,,,,,,0.0,845.625,851.625,6.0,1.0,,,,,,,,,,
854.0,exit_stop_service,BOT_14,RACK_126,1.0,EXIT_22,,,,,,,,,0.0,848.0,854.0,6.0,1.0,,,,,,,,,,
855.625,exit_stop_service,BOT_36,RACK_113,1.0,EXIT_15,,,,,,,,,0.0,849.625,855.625,6.0,1.0,,,,,,,,,,
857.125,travel_leg,BOT_30,RACK_118,1.0,EXIT_11,receiving_to_first_exit,receiving,EXIT_11,764.5,857.125,70.9,2.0,92.625,,,,,,,,,,,,,,,
863.125,return_leg,BOT_18,RACK_104,1.0,EXIT_11,last_exit_to_return,EXIT_11,return,765.625,863.125,73.2,3.0,97.5,,,,,,,,,,,,,,,
863.125,exit_stop_service,BOT_30,RACK_118,1.0,EXIT_11,,,,,,,,,0.0,857.125,863.125,6.0,1.0,,,,,,,,,,
863.125,trip_completed,BOT_18,RACK_104,,,,,,,,,,,,,,,,1.0,1.0,667.0,863.125,196.125,144.10000000000002,190.125,0.0,6.0,196.125
865.25,travel_leg,BOT_2,RACK_114,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,735.5,865.25,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
871.25,exit_stop_service,BOT_2,RACK_114,1.0,EXIT_31,,,,,,,,,0.0,865.25,871.25,6.0,1.0,,,,,,,,,,
872.25,return_leg,BOT_9,RACK_119,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,824.0,872.25,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
872.25,trip_completed,BOT_9,RACK_119,,,,,,,,,,,,,,,,1.0,1.0,771.5,872.25,100.75,67.8,94.75,0.0,6.0,100.75
873.5,travel_leg,BOT_31,RACK_122,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,790.0,873.5,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
874.25,travel_leg,BOT_37,RACK_116,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,744.5,874.25,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
876.625,travel_leg,BOT_11,RACK_137,1.0,EXIT_2,receiving_to_first_exit,receiving,EXIT_2,847.0,876.625,20.5,2.0,29.625,,,,,,,,,,,,,,,
877.125,return_leg,BOT_3,RACK_101,1.0,EXIT_13,last_exit_to_return,EXIT_13,return,765.625,877.125,84.39999999999999,3.0,111.49999999999999,,,,,,,,,,,,,,,
877.125,trip_completed,BOT_3,RACK_101,,,,,,,,,,,,,,,,1.0,1.0,653.0,877.125,224.125,166.5,218.12499999999997,0.0,6.0,224.125
878.25,return_leg,BOT_6,RACK_115,1.0,EXIT_24,last_exit_to_return,EXIT_24,return,811.5,878.25,48.599999999999994,3.0,66.75,,,,,,,,,,,,,,,
878.25,trip_completed,BOT_6,RACK_115,,,,,,,,,,,,,,,,1.0,1.0,740.5,878.25,137.75,97.39999999999999,131.75,0.0,6.0,137.75
878.5,travel_leg,BOT_33,RACK_121,1.0,EXIT_28,receiving_to_first_exit,receiving,EXIT_28,776.5,878.5,78.4,2.0,102.0,,,,,,,,,,,,,,,
879.125,return_leg,BOT_23,RACK_130,1.0,EXIT_1,last_exit_to_return,EXIT_1,return,851.625,879.125,17.2,3.0,27.499999999999996,,,,,,,,,,,,,,,
879.125,trip_completed,BOT_23,RACK_130,,,,,,,,,,,,,,,,1.0,1.0,823.0,879.125,56.125,32.099999999999994,50.12499999999999,0.0,6.0,56.125
879.5,exit_stop_service,BOT_31,RACK_122,1.0,EXIT_26,,,,,,,,,0.0,873.5,879.5,6.0,1.0,,,,,,,,,,
880.25,exit_stop_service,BOT_37,RACK_116,1.0,EXIT_31,,,,,,,,,0.0,874.25,880.25,6.0,1.0,,,,,,,,,,
882.625,exit_stop_service,BOT_11,RACK_137,1.0,EXIT_2,,,,,,,,,0.0,876.625,882.625,6.0,1.0,,,,,,,,,,
883.625,travel_leg,BOT_4,RACK_117,1.0,EXIT_15,receiving_to_first_exit,receiving,EXIT_15,763.0,883.625,93.29999999999998,2.0,120.62499999999997,,,,,,,,,,,,,,,
884.5,exit_stop_service,BOT_33,RACK_121,1.0,EXIT_28,,,,,,,,,0.0,878.5,884.5,6.0,1.0,,,,,,,,,,
885.0,travel_leg,BOT_21,RACK_135,1.0,EXIT_22,receiving_to_first_exit,receiving,EXIT_22,838.5,885.0,34.0,2.0,46.5,,,,,,,,,,,,,,,
887.25,return_leg,BOT_5,RACK_127,1.0,EXIT_21,last_exit_to_return,EXIT_21,return,848.25,887.25,26.4,3.0,38.99999999999999,,,,,,,,,,,,,,,
887.25,trip_completed,BOT_5,RACK_127,,,,,,,,,,,,,,,,1.0,1.0,805.0,887.25,82.25,52.99999999999999,76.24999999999999,0.0,6.0,82.25
887.625,travel_leg,BOT_18,RACK_141,1.0,EXIT_1,receiving_to_first_exit,receiving,EXIT_1,865.0,887.625,14.899999999999999,2.0,22.624999999999996,,,,,,,,,,,,,,,
889.625,exit_stop_service,BOT_4,RACK_117,1.0,EXIT_15,,,,,,,,,0.0,883.625,889.625,6.0,1.0,,,,,,,,,,
889.75,travel_leg,BOT_32,RACK_123,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,797.0,889.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
890.25,travel_leg,BOT_34,RACK_124,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,797.5,890.25,71.0,2.0,92.75,,,,,,,,,,,,,,,
891.0,exit_stop_service,BOT_21,RACK_135,1.0,EXIT_22,,,,,,,,,0.0,885.0,891.0,6.0,1.0,,,,,,,,,,
893.625,exit_stop_service,BOT_18,RACK_141,1.0,EXIT_1,,,,,,,,,0.0,887.625,893.625,6.0,1.0,,,,,,,,,,
894.0,travel_leg,BOT_13,RACK_132,1.0,EXIT_24,receiving_to_first_exit,receiving,EXIT_24,829.0,894.0,48.8,2.0,65.0,,,,,,,,,,,,,,,
895.75,exit_stop_service,BOT_32,RACK_123,1.0,EXIT_27,,,,,,,,,0.0,889.75,895.75,6.0,1.0,,,,,,,,,,
900.0,exit_stop_service,BOT_13,RACK_132,1.0,EXIT_24,,,,,,,,,0.0,894.0,900.0,6.0,1.0,,,,,,,,,,
901.75,exit_stop_service,BOT_34,RACK_124,1.0,EXIT_27,,,,,,,,,5.5,895.75,901.75,6.0,1.0,,,,,,,,,,
902.25,return_leg,BOT_14,RACK_126,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,854.0,902.25,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
902.25,trip_completed,BOT_14,RACK_126,,,,,,,,,,,,,,,,1.0,1.0,801.5,902.25,100.75,67.8,94.75,0.0,6.0,100.75
903.75,return_leg,BOT_38,RACK_102,1.0,EXIT_30,last_exit_to_return,EXIT_30,return,781.5,903.75,93.00000000000001,3.0,122.25000000000001,,,,,,,,,,,,,,,
903.75,trip_completed,BOT_38,RACK_102,,,,,,,,,,,,,,,,1.0,1.0,655.0,903.75,248.75,186.20000000000005,242.75000000000003,0.0,6.0,248.75
906.25,travel_leg,BOT_6,RACK_144,1.0,EXIT_20,receiving_to_first_exit,receiving,EXIT_20,878.25,906.25,19.2,2.0,27.999999999999996,,,,,,,,,,,,,,,
909.5,travel_leg,BOT_29,RACK_131,1.0,EXIT_26,receiving_to_first_exit,receiving,EXIT_26,826.0,909.5,63.599999999999994,2.0,83.49999999999999,,,,,,,,,,,,,,,
910.25,return_leg,BOT_12,RACK_107,1.0,EXIT_28,last_exit_to_return,EXIT_28,return,806.5,910.25,78.2,3.0,103.75,,,,,,,,,,,,,,,
910.25,trip_completed,BOT_12,RACK_107,,,,,,,,,,,,,,,,1.0,1.0,698.5,910.25,211.75,156.60000000000002,205.75,0.0,6.0,211.75
910.75,travel_leg,BOT_25,RACK_125,1.0,EXIT_29,receiving_to_first_exit,receiving,EXIT_29,799.5,910.75,85.80000000000001,2.0,111.25000000000001,,,,,,,,,,,,,,,
911.75,travel_leg,BOT_8,RACK_129,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,819.0,911.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
912.125,travel_leg,BOT_24,RACK_134,1.0,EXIT_9,receiving_to_first_exit,receiving,EXIT_9,833.5,912.125,59.70000000000002,2.0,78.62500000000001,,,,,,,,,,,,,,,
912.25,exit_stop_service,BOT_6,RACK_144,1.0,EXIT_20,,,,,,,,,0.0,906.25,912.25,6.0,1.0,,,,,,,,,,
912.75,return_leg,BOT_35,RACK_120,1.0,EXIT_24,last_exit_to_return,EXIT_24,return,846.0,912.75,48.599999999999994,3.0,66.75,,,,,,,,,,,,,,,
912.75,trip_completed,BOT_35,RACK_120,,,,,,,,,,,,,,,,1.0,1.0,775.0,912.75,137.75,97.39999999999999,131.75,0.0,6.0,137.75
914.25,return_leg,BOT_26,RACK_103,1.0,EXIT_30,last_exit_to_return,EXIT_30,return,792.0,914.25,93.00000000000001,3.0,122.25000000000001,,,,,,,,,,,,,,,
914.25,trip_completed,BOT_26,RACK_103,,,,,,,,,,,,,,,,1.0,1.0,665.5,914.25,248.75,186.20000000000005,242.75000000000003,0.0,6.0,248.75
915.5,exit_stop_service,BOT_29,RACK_131,1.0,EXIT_26,,,,,,,,,0.0,909.5,915.5,6.0,1.0,,,,,,,,,,
916.75,exit_stop_service,BOT_25,RACK_125,1.0,EXIT_29,,,,,,,,,0.0,910.75,916.75,6.0,1.0,,,,,,,,,,
917.125,return_leg,BOT_11,RACK_137,1.0,EXIT_2,last_exit_to_return,EXIT_2,return,882.625,917.125,22.799999999999997,3.0,34.5,,,,,,,,,,,,,,,
917.125,trip_completed,BOT_11,RACK_137,,,,,,,,,,,,,,,,1.0,1.0,847.0,917.125,70.125,43.3,64.125,0.0,6.0,70.125
917.75,exit_stop_service,BOT_8,RACK_129,1.0,EXIT_27,,,,,,,,,0.0,911.75,917.75,6.0,1.0,,,,,,,,,,
918.125,exit_stop_service,BOT_24,RACK_134,1.0,EXIT_9,,,,,,,,,0.0,912.125,918.125,6.0,1.0,,,,,,,,,,
921.125,return_leg,BOT_18,RACK_141,1.0,EXIT_1,last_exit_to_return,EXIT_1,return,893.625,921.125,17.2,3.0,27.499999999999996,,,,,,,,,,,,,,,
921.125,trip_completed,BOT_18,RACK_141,,,,,,,,,,,,,,,,1.0,1.0,865.0,921.125,56.125,32.099999999999994,50.12499999999999,0.0,6.0,56.125
928.75,return_leg,BOT_16,RACK_108,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,815.75,928.75,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
928.75,trip_completed,BOT_16,RACK_108,,,,,,,,,,,,,,,,1.0,1.0,698.5,928.75,230.25,171.40000000000003,224.25,0.0,6.0,230.25
933.75,travel_leg,BOT_17,RACK_140,1.0,EXIT_25,receiving_to_first_exit,receiving,EXIT_25,859.5,933.75,56.19999999999999,2.0,74.24999999999999,,,,,,,,,,,,,,,
936.75,travel_leg,BOT_15,RACK_128,1.0,EXIT_31,receiving_to_first_exit,receiving,EXIT_31,807.0,936.75,100.60000000000002,2.0,129.75000000000003,,,,,,,,,,,,,,,
938.75,travel_leg,BOT_10,RACK_136,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,846.0,938.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
939.25,return_leg,BOT_21,RACK_135,1.0,EXIT_22,last_exit_to_return,EXIT_22,return,891.0,939.25,33.8,3.0,48.24999999999999,,,,,,,,,,,,,,,
939.25,trip_completed,BOT_21,RACK_135,,,,,,,,,,,,,,,,1.0,1.0,838.5,939.25,100.75,67.8,94.75,0.0,6.0,100.75
939.75,exit_stop_service,BOT_17,RACK_140,1.0,EXIT_25,,,,,,,,,0.0,933.75,939.75,6.0,1.0,,,,,,,,,,
942.0,return_leg,BOT_6,RACK_144,1.0,EXIT_20,last_exit_to_return,EXIT_20,return,912.25,942.0,19.0,3.0,29.75,,,,,,,,,,,,,,,
942.0,trip_completed,BOT_6,RACK_144,,,,,,,,,,,,,,,,1.0,1.0,878.25,942.0,63.75,38.2,57.75,0.0,6.0,63.75
942.75,return_leg,BOT_27,RACK_109,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,829.75,942.75,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
942.75,exit_stop_service,BOT_15,RACK_128,1.0,EXIT_31,,,,,,,,,0.0,936.75,942.75,6.0,1.0,,,,,,,,,,
942.75,trip_completed,BOT_27,RACK_109,,,,,,,,,,,,,,,,1.0,1.0,712.5,942.75,230.25,171.40000000000003,224.25,0.0,6.0,230.25
944.75,exit_stop_service,BOT_10,RACK_136,1.0,EXIT_27,,,,,,,,,0.0,938.75,944.75,6.0,1.0,,,,,,,,,,
945.75,travel_leg,BOT_22,RACK_139,1.0,EXIT_27,receiving_to_first_exit,receiving,EXIT_27,853.0,945.75,71.0,2.0,92.75,,,,,,,,,,,,,,,
946.25,return_leg,BOT_28,RACK_106,1.0,EXIT_31,last_exit_to_return,EXIT_31,return,814.75,946.25,100.40000000000002,3.0,131.5,,,,,,,,,,,,,,,
946.25,trip_completed,BOT_28,RACK_106,,,,,,,,,,,,,,,,1.0,1.0,679.0,946.25,267.25,201.00000000000006,261.25,0.0,6.0,267.25
951.125,travel_leg,BOT_36,RACK_113,2.0,EXIT_29,between_exits,EXIT_15,EXIT_29,855.625,951.125,70.0,4.0,95.5,,,,,,,,,,,,,,,
951.75,return_leg,BOT_20,RACK_111,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,838.75,951.75,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
951.75,exit_stop_service,BOT_22,RACK_139,1.0,EXIT_27,,,,,,,,,0.0,945.75,951.75,6.0,1.0,,,,,,,,,,
951.75,trip_completed,BOT_20,RACK_111,,,,,,,,,,,,,,,,1.0,1.0,721.5,951.75,230.25,171.40000000000003,224.25,0.0,6.0,230.25
953.0,travel_leg,BOT_1,RACK_133,1.0,EXIT_30,receiving_to_first_exit,receiving,EXIT_30,832.5,953.0,93.20000000000002,2.0,120.50000000000001,,,,,,,,,,,,,,,
956.5,travel_leg,BOT_35,RACK_150,1.0,EXIT_20,receiving_to_first_exit,receiving,EXIT_20,928.5,956.5,19.2,2.0,27.999999999999996,,,,,,,,,,,,,,,
957.125,exit_stop_service,BOT_36,RACK_113,2.0,EXIT_29,,,,,,,,,0.0,951.125,957.125,6.0,1.0,,,,,,,,,,
957.75,return_leg,BOT_19,RACK_112,1.0,EXIT_29,last_exit_to_return,EXIT_29,return,844.75,957.75,85.60000000000001,3.0,113.0,,,,,,,,,,,,,,,
957.75,trip_completed,BOT_19,RACK_112,,,,,,,,,,,,,,,,1.0,1.0,723.0,957.75,234.75,171.40000000000003,224.25,4.5,6.0,234.75
959.0,exit_stop_service,BOT_1,RACK_133,1.0,EXIT_30,,,,,,,,,0.0,953.0,959.0,6.0,1.0,,,,,,,,,,
960.625,return_leg,BOT_30,RACK_118,1.0,EXIT_11,last_exit_to_return,EXIT_11,return,863.125,960.625,73.2,3.0,97.5,,,,,,,,,,,,,,,
